,/out- X,/out- Y,/out+ Y,/net2 Y,/net02 Y,/net07 Y
641,1.9176502190919709,0.07975599709635042,0.0607408297059067,0.2589525178197657,0.25,0.02294125547729928
642,1.9219110682317548,0.08054812911284144,0.05984127234743239,0.2598122488174885,0.25,0.02304777670579387
643,1.926911068231755,0.080629316224271,0.0596001108314611,0.2599279953984831,0.25,0.02317277670579387
644,1.9319110682317548,0.07978604329589943,0.060228917461232385,0.2590719206174629,0.25,0.02329777670579387
645,1.936911068231755,0.07804888372773086,0.061731045720164475,0.2573278230386178,0.25,0.02342277670579386
646,1.941911068231754,0.07548176640728202,0.06408948055108737,0.2548664270848075,0.25,0.02354777670579386
647,1.9452228501376267,0.0734046893755225,0.06609765918926833,0.2529567036113218,0.25,0.02363057125344068
648,1.9483894265633181,0.07119992815223786,0.06828202219581621,0.2510102268698997,0.25,0.02370973566408295
649,1.9511171774533438,0.06918199685048032,0.0702912430555209,0.2492986330029388,0.25,0.02377792943633359
650,1.953399527025468,0.06745448973614987,0.0719959942172152,0.2478802193249503,0.25,0.02383498817563669
651,1.95545579069335,0.06590534159636466,0.07349889316263844,0.2466387691728708,0.25,0.02388639476733376
652,1.957430194861139,0.06445920976990782,0.07487531036226658,0.2454992179674799,0.25,0.02393575487152848
653,1.9594162507565247,0.0630800599420386,0.07616763207285789,0.2444227658142785,0.25,0.02398540626891314
